Member-Collection(e2,e1)	1	2	bella strings is a professional string e11 ensemble e12 of passionate e21 musicians e22 performing in the greater orlando area and across central florida	ensemble # of $ musicians	7	9	12	14	25
Entity-Destination(e1,e2)	1	2	the collapsing funnel compressed to a fraction of its extended size and the e11 unit e12 was moved to a kitchen e21 drawer e22	unit # was moved to $ drawer	14	16	22	24	25
Content-Container(e2,e1)	1	2	the new armored e11 casemate e12 fitted on the hull enclosed a 15 cm e21 howitzer e22	casemate # enclosed $ howitzer	4	6	15	17	18
Component-Whole(e2,e1)	1	2	the electrical connector e11 assembly e12 is further comprising a circulating e21 pipe e22 for providing the airflow passage by the mini - motor to at least one of the clearance and the gap	assembly # is comprising $ pipe	4	6	12	14	35
Cause-Effect(e2,e1)	1	2	apparently beyond the e11 damage e12 caused by the smoke and the e21 water e22 the structure of the store itself it was not overly damaged	damage # caused by $ water	4	6	13	15	27
Product-Producer(e2,e1)	1	2	a local e11 man e12 put up a e21 monument e22 at the site and in 1997 a community group put up a welcoming sign for visitors	man # put $ monument	3	5	9	11	28
Cause-Effect(e1,e2)	1	2	individuals with this change or with similar mutations in the ush2a gene develop moderate to severe hearing loss and retinitis pigmentosa a e11 disorder e12 that results in e21 loss e22 of vision	disorder # in $ loss	23	25	29	31	34
Entity-Destination(e1,e2)	1	2	rare e11 crabs e12 have arrived into the historical e21 archives e22	crabs # have arrived into $ archives	2	4	10	12	13
Member-Collection(e2,e1)	1	2	the guardianship lay in the hands of his pious mother the empress agnes until april 1063 however when a e11 faction e12 of e21 conspirators e22 led by archbishop anno ii of cologne abducted the young king who tried to safe himself by jumping into the rhine	faction # of $ conspirators	20	22	24	26	48
Product-Producer(e2,e1)	1	2	at 5 55pm the e11 government e12 issues a e21 statement e22 saying a ministry of defence official has come forward and admitted meeting bbc defence correspondent andrew gilligan on may 22	government # $ statement	5	7	10	12	33
Component-Whole(e2,e1)	1	2	your e11 cat e12 uses these e21 whiskers e22 to judge the size of an opening	cat # uses $ whiskers	2	4	7	9	17
Other	1	2	barber olympic bobsleigh e11 plans e12 go into e21 meltdown e22	plans # go into $ meltdown	4	6	9	11	12
Component-Whole(e2,e1)	1	2	the e11 sword e12 appears in the photograph with the e21 hilt e22 at 10 o clock and the blade tip at 5 o clock	sword # with $ hilt	2	4	11	13	26
Member-Collection(e2,e1)	1	2	yet in judd e11 stack e12 of galvanized - iron e21 boxes e22 all of the units are identical ; they are set on the wall and separated so that none is subordinated to another weight and also so that the space around them plays a role in the work equivalent to theirs ; and their regular climb - - each of the twelve boxes is nine inches high and they rest nine inches apart - - suggests an infinitely extensible series denying the possibility of a crowning summit	stack # of $ boxes	4	6	11	13	90
Product-Producer(e1,e2)	1	2	today e11 statement e12 by the e21 chancellor e22 was a responsible one	statement # by $ chancellor	2	4	7	9	14
Component-Whole(e2,e1)	1	2	under - keel clearances in the panama canal pc and the sls were calculated for ship transits by comparison of elevations of the e11 ship e12 e21 keel e22 and channel bottom	ship # $ keel	24	26	27	29	33
Product-Producer(e1,e2)	1	2	a food e11 memoir e12 written by a e21 commentator e22 on race and politics - it does not sound that appetising	memoir # written by $ commentator	3	5	9	11	23
Member-Collection(e2,e1)	1	2	a system for attaining an impedance match uses an e11 array e12 of collinear e21 dipoles e22	array # of $ dipoles	10	12	15	17	18
Component-Whole(e1,e2)	1	2	this reconstruction involved track removals conversion of each deck lower and upper to one - way motor vehicle traffic and the lowering of the lower e11 deck e12 of the e21 bridge e22 by 16 inches through the yerba buena tunnel	deck # of $ bridge	26	28	31	33	42
Component-Whole(e2,e1)	1	2	with a concert coming up in only 4 hours you are working feverishly to perfect the tune of the e11 piano e12 e21 strings e22	piano # $ strings	20	22	23	25	26
Content-Container(e1,e2)	1	2	although there was ammunition scattered over the apartment the e11 gun e12 itself was locked in a e21 safe e22 and not loaded	gun # itself was locked in $ safe	10	12	18	20	24
Content-Container(e1,e2)	1	2	the e11 shaving cream e12 was contained in a e21 box e22 with plywood sides and plastic faces	shaving # was contained in $ box	2	5	10	12	19
Member-Collection(e2,e1)	1	2	there is an urgent need for a e11 fraternity e12 of various e21 sections e22 of the people to fight for the rights of the tribals and against the increasing atrocities on them	fraternity # of $ sections	8	10	13	15	34
Entity-Destination(e1,e2)	1	2	albion students took the e11 sled dogs e12 into the canadian e21 wilds e22	sled # into $ wilds	5	8	12	14	15
Message-Topic(e1,e2)	1	2	sky cops is a british reality tv e11 show e12 revealing the e21 work e22 of the air police	show # revealing $ work	8	10	13	15	20
Other	1	2	whitaker had what it took to play the terrifying ugandan dictator - but the other e11 man e12 convinced him with his e21 passion e22 for the part	man # convinced him with his $ passion	16	18	23	25	29
Product-Producer(e1,e2)	1	2	the biggest news at the festival was not my receiving the prestigious aleksandar lifka award for cinematography but that the first screening was held of a e11 movie e12 made entirely by a e21 monkey e22	movie # made by $ monkey	27	29	34	36	37
Entity-Origin(e2,e1)	1	2	the indians drink so much e11 maize e12 e21 liquor e22 that it makes them drunk	maize # $ liquor	6	8	9	11	17
Message-Topic(e1,e2)	1	2	a new e11 documentary e12 investigates the short e21 career e22 of gm electric vehicle the ev1	documentary # investigates $ career	3	5	9	11	18
Other	1	2	the e11 burglar e12 forgot to log out before leaving the home with two diamond e21 rings e22	burglar # with $ rings	2	4	16	18	19
Cause-Effect(e2,e1)	1	2	the germanic e11 migrations e12 of the fifth century were triggered by the e21 destruction e22 of the gothic kingdoms by the huns in 372 - 375	migrations # were triggered by $ destruction	3	5	14	16	28
Member-Collection(e2,e1)	1	2	brown and white butterflies flip - flopped over a e11 stand e12 of e21 fireweed e22	stand # of $ fireweed	10	12	14	16	17
Other	1	2	the e11 country e12 is sinking into e21 turmoil e22	country # is sinking into $ turmoil	2	4	8	10	11
Product-Producer(e1,e2)	1	2	this established his reputation as a e11 road e12 e21 builder e22 as other engineers had believed it could not be done	road # $ builder	7	9	10	12	23
Other	1	2	in the run - up to this match a new e11 war e12 of words has erupted on the e21 internet e22 in yet another twist to the long - simmering saga	war # has erupted on $ internet	11	13	20	22	33
Product-Producer(e2,e1)	1	2	senior e11 bondholders e12 who drafted the reorganization e21 plan e22 for bankrupt six flags revealed their investments	bondholders # drafted $ plan	2	4	9	11	19
Entity-Destination(e1,e2)	1	2	a low temperature superconducting e11 magnet e12 has been delivered to ad astra houston e21 facility e22	magnet # has been delivered to $ facility	5	7	15	17	18
Component-Whole(e2,e1)	1	2	the e11 package e12 includes the bbc fight for life e21 series e22 of videos which chronicles the difficulties experienced in the lives of women giving birth in developing countries	package # includes $ series	2	4	11	13	31
Component-Whole(e2,e1)	1	2	fuji electric has developed a quick battery e11 charger e12 that copes with the regulations using a choke input e21 system e22	charger # using $ system	8	10	20	22	23
Component-Whole(e2,e1)	1	2	specifications of electric e11 heater e12 e21 thermostats e22 include temperature ranging from 50 degrees f to 80 degrees f current ranging from 19 a to 22 a voltage ranging from 120 v to 277 v	heater # $ thermostats	4	6	7	9	37
Product-Producer(e2,e1)	1	2	it was an elegant book that treats the e11 painter e12 life and e21 works e22 with reverence	painter # $ works	9	11	14	16	19
Other	1	2	the purpose of this e11 thesis research e12 was to examine e21 social structure e22 culture and gender as potential sources of variation in the seriousness of punishment recommended for everyday acts of wrongdoing	thesis # was to examine $ structure	5	8	12	15	35
Message-Topic(e1,e2)	1	2	their e11 songs e12 are about e21 sex e22 drugs drinking fighting and rock roll	songs # are about $ sex	2	4	7	9	16
Entity-Origin(e1,e2)	1	2	another e11 celebrity e12 has bailed out of the costa rican jungle e21 set e22 of i am a celebrity get me out of here !	celebrity # has bailed out of $ set	2	4	13	15	27
Content-Container(e2,e1)	1	2	we dissolved the contents of one packet in a e11 carafe e12 of e21 water e22 and ran the brew cycle	carafe # of $ water	10	12	14	16	22
Entity-Origin(e1,e2)	1	2	on entering the water the esprit is wheels turned inwards to reveal four lateral fins and a e11 periscope e12 popped out of the e21 roof e22	periscope # popped out of $ roof	18	20	25	27	28
Component-Whole(e1,e2)	1	2	the complement e11 system e12 is important as part of the body e21 defense mechanism e22 against infection fig 8 2	system # is as $ mechanism	3	5	13	16	22
Message-Topic(e2,e1)	1	2	these are just some of the e11 questions e12 tackled in the e21 exhibition e22	questions # tackled in $ exhibition	7	9	13	15	16
Cause-Effect(e2,e1)	1	2	the reference e11 signal e12 was generated from an auxiliary e21 photomultiplier e22 rca 1p28 with a quantum counter	signal # was generated from $ photomultiplier	3	5	11	13	20
Other	1	2	rodrigues who is also the governor of punjab has been accused by the e11 congress e12 of various murky e21 deals e22 worth billions of rupees	congress # of $ deals	14	16	20	22	27
Member-Collection(e2,e1)	1	2	as evidenced from the detailed histories and clinicopathological summaries insome reports there is a e11 body e12 of e21 pathologists e22 who are committed to performing at a high level and answering all the questions raised by a death	body # of $ pathologists	15	17	19	21	40
Component-Whole(e1,e2)	1	2	the e11 sink e12 was in the e21 desk e22 and i had to wedge myself into the bathroom	sink # was in $ desk	2	4	8	10	20
Entity-Origin(e1,e2)	1	2	the e11 professor e12 was released from the e21 dungeon e22 right in front of my eyes	professor # was released from $ dungeon	2	4	9	11	18
Member-Collection(e2,e1)	1	2	a little ringed plover flew over the water at the bottom of the e11 colony e12 of e21 vultures e22	colony # of $ vultures	14	16	18	20	21
Cause-Effect(e2,e1)	1	2	the electromagnetic em e11 radiation e12 from the e21 sun e22 arrives mostly in the form of visible and infrared wavelengths	radiation # from $ sun	4	6	9	11	22
Component-Whole(e1,e2)	1	2	the juice passes through the tiny e11 holes e12 in a strainer e21 basket e22 and is collected in a container at the bottom	holes # in $ basket	7	9	13	15	25
Entity-Origin(e1,e2)	1	2	as a form the e11 oratorio e12 originated in seventeenth e21 century e22	oratorio # originated in $ century	5	7	11	13	14
Component-Whole(e2,e1)	1	2	a lamp holder e11 structure e12 of the present invention is comprised of : a cup - shaped e21 base e22 ; a circuit board and two elastic conducting devices mounted inside the cup - shaped base ; and at least one light - emitting device mounted on the circuit board	structure # is comprised of $ base	4	6	19	21	52
Message-Topic(e1,e2)	1	2	some e11 charts e12 are specific to a particular e21 musical genre e22 and most to a particular geographical location	charts # are to $ genre	2	4	10	13	21
Message-Topic(e2,e1)	1	2	the e11 fight scenes e12 were barely described in the e21 script e22	fight # were described in $ script	2	5	11	13	14
Entity-Origin(e1,e2)	1	2	just like consulting a cookbook starting out by using a e11 recipe e12 from a e21 book e22 or website is great	recipe # from $ book	11	13	16	18	23
Component-Whole(e2,e1)	1	2	e11 tree e12 e21 roots e22 that grow on the surface are difficult to mow or walk over and can effect the growth and health of nearby grass and groundcovers	tree # $ roots	1	3	4	6	31
Component-Whole(e1,e2)	1	2	the red indicator e11 light e12 on my e21 telephone e22 continues to blink after i have checked and emptied my mailbox	light # on my $ telephone	4	6	9	11	23
Cause-Effect(e2,e1)	1	2	the e11 pseudolesion e12 was caused by e21 drainage e22 of the paraumbilical vein	pseudolesion # was caused by $ drainage	2	4	8	10	15
Entity-Destination(e1,e2)	1	2	the young man e11 cocktail e12 flew into the running ceiling e21 fan e22	cocktail # flew into running $ fan	4	6	12	14	15
Component-Whole(e2,e1)	1	2	a e11 giraffe e12 e21 tongue e22 is purplish - black and can extend almost twenty inches	giraffe # $ tongue	2	4	5	7	18
Instrument-Agency(e2,e1)	1	2	the e11 owner e12 uses your e21 information e22 solely in order to process your credit card payment	owner # uses your $ information	2	4	7	9	19
Product-Producer(e2,e1)	1	2	then after that the e11 angels e12 chopped him into millions of e21 pieces e22 but still he glittered and hummed	angels # chopped him into $ pieces	5	7	13	15	22
Component-Whole(e1,e2)	1	2	heart e11 blood vessels e12 blood are parts of the e21 circulatory system e22	blood # are $ system	2	5	11	14	15
Cause-Effect(e2,e1)	1	2	user - edited article about salmonellosis the e11 infection e12 caused by salmonella e21 bacteria e22 leading to diarrhea fever vomiting and abdominal cramps	infection # caused by $ bacteria	8	10	14	16	25
Cause-Effect(e2,e1)	1	2	this paper presents the results of a survey of the building e11 damage e12 caused by the ash fall from the cataclysmic e21 eruption e22 of mount pinatubo	damage # from $ eruption	12	14	23	25	29
Component-Whole(e2,e1)	1	2	at the entrance to the e11 farm e12 is the e21 gardenhouse e22 the heart of the community supported garden at genesis farm	farm # is $ gardenhouse	6	8	11	13	24
Member-Collection(e2,e1)	1	2	the major e11 population e12 constitutes of e21 farmers e22 and agriculture related business men and merchants	population # of $ farmers	3	5	8	10	18
Member-Collection(e2,e1)	1	2	a new computer aimed at people aged over 60 aims to inspire a whole new e11 wave e12 of silver e21 surfers e22	wave # of $ surfers	16	18	21	23	24
Content-Container(e1,e2)	1	2	the 18 - year - old apparently took her life with her father service e11 gun e12 which was locked in a e21 safe box e22	gun # was locked in $ box	15	17	23	26	27
Other	1	2	streema is an online e11 radio e12 e21 tuner e22 to listen discover and share radios with your friends	radio # $ tuner	5	7	8	10	20
Other	1	2	the e11 companies e12 have gone into e21 liquidation e22	companies # have gone into $ liquidation	2	4	8	10	11
Other	1	2	investigations had indicated the e11 fire e12 started from the e21 airconditioners e22 because on arrival that was the area engulfed	fire # started from $ airconditioners	5	7	11	13	22
Member-Collection(e1,e2)	1	2	there is a certain dissonance among the e11 essays e12 collected in this e21 volume e22	essays # collected in $ volume	8	10	14	16	17
Component-Whole(e1,e2)	1	2	the e11 welcome speech e12 of the e21 conference e22 was referred by the president of vse prof ing richard hindls csc	welcome # of $ conference	2	5	8	10	23
Entity-Origin(e1,e2)	1	2	the e11 plane e12 went away from the e21 runway e22 and burst into flames	plane # went from $ runway	2	4	9	11	16
Component-Whole(e2,e1)	1	2	the e11 castle e12 has two big concentric e21 towers e22 corresponding to a three - story building with two smaller towers at its exterior angles	castle # has $ towers	2	4	9	11	27
Cause-Effect(e1,e2)	1	2	the e11 earthquake e12 caused the e21 failures e22 of the electric power system the water supply system the sewer system the telephone and telegraph systems	earthquake # caused $ failures	2	4	7	9	27
Cause-Effect(e1,e2)	1	2	the e11 guy e12 put up a e21 fight e22 so the mugger takes out a gun and shoots him point blank	guy # put $ fight	2	4	8	10	23
Product-Producer(e1,e2)	1	2	these are vampire e11 novels e12 with little blood shed and a strong moral message written by a e21 woman e22 with a robust mormon faith who does not like horror books	novels # written by $ woman	4	6	19	21	33
Component-Whole(e1,e2)	1	2	a man living nearby brought a lantern and i found the e11 rope e12 of the horse e21 halter e22 tied tightly round the waist of the almost naked body of a boy	rope # of $ halter	12	14	18	20	34
Other	1	2	they are hedging bets on hosting the terror e11 scum e12 of different e21 tripes e22	scum # of $ tripes	9	11	14	16	17
Other	1	2	it is the oil that allows the e11 radicalisation e12 e21 machine e22 many cogs to turn	radicalisation # $ machine	8	10	11	13	18
Entity-Destination(e1,e2)	1	2	the e11 humanity e12 has migrated into e21 space e22 to settle in an outer solar system	humanity # has migrated into $ space	2	4	8	10	18
Member-Collection(e2,e1)	1	2	unlike most fall days now few bird watchers were present to witness the spectacular e11 stream e12 of migrating e21 hawks e22 passing over	stream # of migrating $ hawks	15	17	20	22	25
Other	1	2	a third e11 book e12 was requested by the e21 editor e22 e l doctorow but he changed jobs before the manuscript was completed	book # was requested by $ editor	3	5	10	12	25
Component-Whole(e1,e2)	1	2	in a moment more the crowd began to gush forth from the e11 doors e12 of the e21 church e22	doors # of $ church	13	15	18	20	21
Message-Topic(e1,e2)	1	2	it is notable because it was the first nationwide e11 law e12 dealing with runaway e21 slaves e22 under the 1787 constitution	law # dealing with $ slaves	10	12	16	18	23
Cause-Effect(e2,e1)	1	2	e11 boils e12 or furuncles are caused by staphylococcal bacterial e21 infections e22 of the hair follicles	boils # are caused by $ infections	1	3	11	13	18
Component-Whole(e2,e1)	1	2	this e11 method e12 increases the ship efficiency through drag e21 reduction e22 while also protecting the ocean from biocides that may leak	method # through $ reduction	2	4	11	13	24
Content-Container(e1,e2)	1	2	typically the maximum heat generated from 24 fuel e11 assemblies e12 stored in a e21 cask e22 is less than that given off by a typical home heating system in an hour	assemblies # stored in $ cask	9	11	15	17	33
Component-Whole(e1,e2)	1	2	the safety control e11 system e12 of the cooperative e21 robot e22 has size limitations and all power is derived from onboard batteries	system # of $ robot	4	6	10	12	24
Message-Topic(e2,e1)	1	2	the e11 village e12 also appears in numerous e21 paintings e22	village # appears in $ paintings	2	4	9	11	12
Instrument-Agency(e2,e1)	1	2	the e11 painter e12 e21 tape e22 has to be removed	painter # $ tape	2	4	5	7	12
Component-Whole(e2,e1)	1	2	my concern is that the skin around my eyes extending to my e11 cheek e12 e21 bone e22 and on the lids are wrinkled - profoundly so	cheek # $ bone	13	15	16	18	28
Instrument-Agency(e2,e1)	1	2	the e11 perpetrators e12 carried out the karachi blast through a planted e21 bomb e22	perpetrators # through $ bomb	2	4	13	15	16
Other	1	2	other e11 stations e12 and cable channels have spawned imitation e21 shows e22	stations # have spawned $ shows	2	4	11	13	14
Message-Topic(e2,e1)	1	2	another mathematical system e11 description e12 is presented in the next e21 section e22	description # is presented in $ section	4	6	12	14	15
Entity-Destination(e1,e2)	1	2	causing many night - glowing rubies to be strung on red silken thread he put the e11 necklaces e12 in the e21 cradle e22	necklaces # in $ cradle	17	19	22	24	25
Other	1	2	i am the coin - operated machine supplier a k a the e11 coin e12 e21 operator e22	coin # $ operator	13	15	16	18	19
Content-Container(e2,e1)	1	2	the e11 base e12 of the shrine encloses a lone datura e21 seedpod e22	base # encloses $ seedpod	2	4	12	14	15
Entity-Destination(e1,e2)	1	2	the e11 ship e12 is arriving into the e21 port e22 now	ship # is arriving into $ port	2	4	9	11	13
Cause-Effect(e2,e1)	1	2	cervical e11 cancer e12 is caused by e21 infection e22 with the human papillomavirus hpv and is one of the most common cancers in women in developing countries	cancer # is caused by $ infection	2	4	8	10	29
Product-Producer(e1,e2)	1	2	a gingerbread house e11 creation e12 by the culinary art e21 students e22 of wake tech was auctioned off at the umstead hotel in cary	creation # by $ students	4	6	11	13	26
Component-Whole(e2,e1)	1	2	the e11 property e12 comprises of three e21 bedrooms e22 kitchen lounge diner and both a shower room and bathroom	property # of $ bedrooms	2	4	8	10	21
Entity-Destination(e1,e2)	1	2	the company shipped the e11 cargo e12 to the e21 factory e22 in china	cargo # to $ factory	5	7	10	12	15
Content-Container(e2,e1)	1	2	the e11 stomach e12 contained a small amount of bile - stained e21 acid fluid e22	stomach # contained $ fluid	2	4	13	16	17
Cause-Effect(e2,e1)	1	2	notwithstanding problems associated with screening many of those e11 cancers e12 were caused by e21 radiation exposures e22 shortly after the accident	cancers # were caused by $ exposures	9	11	15	18	23
Entity-Origin(e2,e1)	1	2	one of my girlfriends ordered the lomo de puerco which was their pork chop in some e11 guava e12 e21 sauce e22	guava # $ sauce	17	19	20	22	23
Member-Collection(e2,e1)	1	2	gorgol brought in your e11 cavvy e12 of e21 mounts e22 four days ago took his bag and rode off	cavvy # of $ mounts	5	7	9	11	21
Other	1	2	these corporate leaders have inherited woodrow wilson e11 commitment e12 to e21 scholarship e22	commitment # to $ scholarship	8	10	12	14	15
Entity-Destination(e1,e2)	1	2	the e11 email marketing e12 is landing into the e21 spam folders e22 decreasing the roi for these programs	email # is landing into $ folders	2	5	10	13	20
Cause-Effect(e2,e1)	1	2	this year nobel laureates in physiology or medicine made the remarkable and unexpected discovery that inflammation in the stomach gastritis as well as ulceration of the stomach or duodenum peptic ulcer disease is the result of an e11 infection e12 of the stomach caused by the e21 bacterium e22 helicobacter pylori	infection # caused by $ bacterium	38	40	47	49	52
Message-Topic(e1,e2)	1	2	this e11 theory e12 focuses on e21 computational tasks e22 and considers automated procedures i e computing devices and algorithms that may solve such tasks	theory # on $ tasks	2	4	7	10	26
Other	1	2	the siding e11 installer e12 erroneously installed the siding with a 6 e21 reveal e22 rather than a 7 reveal as required	installer # with $ reveal	3	5	13	15	23
Content-Container(e1,e2)	1	2	i hold the e11 stocks e12 in an individual e21 retirement account e22	stocks # in $ account	4	6	10	13	14
Other	1	2	as usual an e11 asterisk e12 denotes a censored e21 observation e22	asterisk # denotes $ observation	4	6	10	12	13
Component-Whole(e1,e2)	1	2	there he received food lodging often sleeping under the e11 counter e12 in the e21 shop e22 itself clothes and instruction in the craft	counter # in $ shop	10	12	15	17	25
Cause-Effect(e2,e1)	1	2	a thorough oral examination which includes dental x - rays determines that the e11 toothache e12 is coming from a e21 jaw problem e22	toothache # is coming from $ problem	14	16	21	24	25
Member-Collection(e2,e1)	1	2	the collaborative effort helped sa and its associate group baandhani a e11 federation e12 of slum e21 dwellers e22 build strong relationships with the local government	federation # of $ dwellers	12	14	17	19	27
Product-Producer(e2,e1)	1	2	the movie child e11 star e12 michael stephenson made a e21 documentary e22 about the movie titled best worst movie released to critical success in 2009	star # made $ documentary	4	6	11	13	27
Product-Producer(e1,e2)	1	2	for a mathematician of minkowski stature there was little glory to be had in dotting the i on the e11 theory e12 discovered by a mathematically unsophisticated unknown unchaired e21 youngster e22	theory # discovered by $ youngster	20	22	30	32	33
Entity-Destination(e1,e2)	1	2	only e11 part e12 of the food energy is passed on to another e21 consumer e22	part # is passed on to $ consumer	2	4	14	16	17
Cause-Effect(e2,e1)	1	2	also we note the e11 convergence e12 over the lakes caused by the land breeze e21 circulation e22	convergence # caused by $ circulation	5	7	16	18	19
Content-Container(e1,e2)	1	2	we keep the e11 box e12 in a e21 desk drawer e22 and use the removable four - compartment tray to organize cash and valuables	box # in $ drawer	4	6	9	12	26
Product-Producer(e2,e1)	1	2	i did have a mated e11 pair e12 of tiger oscars a mated pair of green terrors and a mated pair of jack dempseys who all have spawned e21 eggs e22 and hatched fry	pair # have spawned $ eggs	6	8	29	31	35
Member-Collection(e2,e1)	1	2	a statement of the boards councils committees and other e11 bodies e12 consisting of two or more e21 persons e22 constituted as its part or for the purpose of its advice and as to whether meetings of those boards councils committees and other bodies are open to the public or the minutes of such meetings are accessible for public	bodies # consisting of $ persons	10	12	18	20	60
Other	1	2	pam court added to the e11 debate e12 pointing out the e21 need e22 for investment in primary care as part of the long term strategy	debate # pointing $ need	6	8	12	14	27
Component-Whole(e2,e1)	1	2	our e11 belly e12 e21 button e22 heals over because there is nothing between it and our stomach except a few thin layers of skin	belly # $ button	2	4	5	7	26
Content-Container(e1,e2)	1	2	the e11 holy water e12 was in a e21 bottle e22 container in the form of the virgin mary	holy # was in $ bottle	2	5	9	11	20
Component-Whole(e1,e2)	1	2	the e11 lid e12 of the pink granite e21 sarcophagus e22 is decorated with isis and nephthys which were meant to serve as guardians over the body	lid # of $ sarcophagus	2	4	9	11	28
Message-Topic(e2,e1)	1	2	the e11 relationships e12 are summarised in the e21 table e22 below	relationships # are summarised in $ table	2	4	9	11	13
Other	1	2	ji - sung finds jae - young but the e11 striker e12 blasts over the bar with only the e21 keeper e22 to beat	striker # with $ keeper	10	12	20	22	25
Instrument-Agency(e2,e1)	1	2	a e11 doctor e12 uses e21 x - rays e22 for radiographic diagnostic purposes	doctor # uses $ rays	2	4	6	10	15
Entity-Destination(e1,e2)	1	2	magnetic nanoworms and nanocrystals deliver the e11 amino acid e12 to the e21 tumors e22	amino # to $ tumors	7	10	13	15	16
Member-Collection(e2,e1)	1	2	on a gorgeous autumn morning the e11 amble e12 of e21 walkers e22 snaked down terrace road to the main entrance on the great eastern highway	amble # of $ walkers	7	9	11	13	27
Member-Collection(e2,e1)	1	2	its ignominious failure scattering a e11 bridge e12 of e21 admirals e22 sent to supervise its testing became proverbial even inspiring an episode of dad army	bridge # of $ admirals	6	8	10	12	27
Cause-Effect(e2,e1)	1	2	the severe e11 recession e12 triggered by the global e21 crisis e22 has bottomed out thanks in part to a rebound in exports although production remains the same	recession # triggered by $ crisis	3	5	10	12	29
Product-Producer(e2,e1)	1	2	one of the most memorable e11 pinots e12 came from a tiny boutique swiss e21 producer e22	pinots # came from $ producer	6	8	15	17	18
Member-Collection(e2,e1)	1	2	someone with a sense of humour decided to help a e11 lodge e12 of e21 beavers e22 in neighbouring renfrew organize their own campaign	lodge # of $ beavers	11	13	15	17	25
Component-Whole(e1,e2)	1	2	he noticed a speck of blood on the man thumb and what he thought were several corresponding drops on the driver e11 door e12 of the e21 truck e22	door # of $ truck	22	24	27	29	30
Component-Whole(e1,e2)	1	2	a photo of a e11 paddle wheel e12 e21 boat e22 on the mississippi river at new orleans	paddle # $ boat	5	8	9	11	19
Content-Container(e1,e2)	1	2	as the plan became a reality schwartz inventoried all the existing e11 merchandise e12 in the e21 shop e22 and prepared an excel spreadsheet to track sales	merchandise # in $ shop	12	14	17	19	28
Member-Collection(e2,e1)	1	2	french people find truffles by taking a e11 drift e12 of e21 hogs e22 into the oak forests to locate and dig for them	drift # of $ hogs	8	10	12	14	25
Product-Producer(e1,e2)	1	2	recently a e11 statue e12 of welles by his faithful e21 friend e22 was unveiled in split croatia	statue # by his $ friend	3	5	11	13	19
Member-Collection(e2,e1)	1	2	it was a stinker of a day and we were accompanied by a bothersome e11 business e12 of e21 flies e22	business # of $ flies	15	17	19	21	22
Cause-Effect(e1,e2)	1	2	in the 1998 crisis capital e11 flight e12 caused a e21 crisis e22 on the currency markets as the removal of funds from russia necessarily entailed the conversion of rubles to dollars	flight # caused $ crisis	6	8	11	13	33
Cause-Effect(e2,e1)	1	2	i used to get terrible e11 headaches e12 from sinus and e21 infections e22 that resulted in taking antibiotics a few times a year	headaches # from $ infections	6	8	12	14	25
Instrument-Agency(e2,e1)	1	2	profit centres are points in the structure where the e11 manager e12 uses e21 resources e22 in order to achieve profitability targets	manager # uses $ resources	10	12	14	16	23
Member-Collection(e2,e1)	1	2	the other group name a e11 rabble e12 of e21 butterflies e22 is a bit more obscure	rabble # of $ butterflies	6	8	10	12	18
Component-Whole(e1,e2)	1	2	the first e11 door e12 inside the e21 bathroom e22 is a linen cupboard	door # inside $ bathroom	3	5	8	10	15
Product-Producer(e1,e2)	1	2	the gourmet e11 cuisine e12 seen throughout the film was prepared by e21 chefs e22 from the food network	cuisine # was prepared by $ chefs	3	5	13	15	20
Product-Producer(e2,e1)	1	2	the e11 parents e12 of the american student said in a e21 statement e22 that they would immediately begin the process of appealing against her guilty verdict	parents # said in $ statement	2	4	12	14	28
Entity-Destination(e1,e2)	1	2	the anoxidized e11 servewear e12 went into the e21 dishwasher e22	servewear # went into $ dishwasher	3	5	9	11	12
Other	1	2	specially designed lampposts are spaced along the e11 curbs e12 of the e21 roadway e22	curbs # of $ roadway	8	10	13	15	16
Entity-Destination(e1,e2)	1	2	this remarkable research e11 ship e12 is vertically sinking into the deep e21 ocean e22	ship # is sinking into $ ocean	4	6	13	15	16
Entity-Destination(e1,e2)	1	2	to prevent rust etc the e11 slug e12 c is enclosed in a e21 glass envelope e22 before being sealed into the tap	slug # is enclosed in $ envelope	6	8	14	17	24
Component-Whole(e1,e2)	1	2	this attachment has a taper shank which is inserted in the e11 spindle e12 of the e21 machine e22	spindle # of $ machine	12	14	17	19	20
Cause-Effect(e2,e1)	1	2	the e11 grief e12 from e21 infertility e22 is at times so overwhelming that no one person can provide all the comfort and support that his or her partner needs	grief # from $ infertility	2	4	6	8	31
Message-Topic(e1,e2)	1	2	most of these e11 films e12 were tackling e21 world issues e22 or had a socio - political background	films # were tackling $ issues	4	6	9	12	20
Other	1	2	becker castillo 1990 compared the root systems of three species of shrub or treelet with saplings of three tree e11 species e12 in the e21 forest e22 on barro colorado	species # in $ forest	20	22	25	27	31
Component-Whole(e2,e1)	1	2	the antioxidant e11 therapy e12 was comprised of e21 vitamin e22 e vitamin c beta carotene and selenium	therapy # was comprised of $ vitamin	3	5	9	11	19
Message-Topic(e1,e2)	1	2	unwrapped is a television e11 program e12 on food network that reveals the e21 origins e22 of foods	program # reveals $ origins	5	7	14	16	19
Instrument-Agency(e2,e1)	1	2	self - educated malawi e11 boy e12 builds windmills out of e21 junk e22	boy # windmills out of $ junk	5	7	12	14	15
